AreaCode,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,OTHER_ROOMS,PARK_FACILITY,BUILDINGTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,REG_FEE,COMMIS,SALES_PRICE
4,1034,73,1,1,1,1,3,3,0,3,3,4.7,2.4,256914,48936,6117000
7,1940,89,3,2,0,0,2,2,2,6,2.2,3.4,4.2,355462,172345,10771580
3,753,150,1,1,0,0,1,2,1,4,3,5,2.3,250152,111179,9264900
4,755,76,1,1,0,0,1,3,2,3,4.8,4.7,2.6,230826,135780,6789000
2,1971,72,2,1,2,0,1,2,0,6,3.2,3.8,4.9,786861,170132,21266520
3,1026,29,1,1,1,1,1,1,2,4,4.2,4.1,3.4,319970,63994,12798800
4,1375,151,2,2,0,0,3,3,2,1,4.2,3.9,2.8,242676,135447,5643625
4,728,97,1,1,0,0,2,3,0,1,4.1,4.1,3.5,135229,64675,2939750
2,1807,70,2,1,2,0,3,2,0,5,3.8,3.7,2.3,468129,156043,13003580
4,1333,31,2,2,0,0,1,3,0,4,4.9,3.2,3,359585,174933,9718500
3,1093,142,1,1,1,1,2,1,2,5,3.4,3.8,2.3,265752,104403,9491150
1,1191,152,1,1,1,0,3,3,2,2,3.6,4.7,3.3,263226,100645,7741945
6,1984,156,2,1,2,1,3,1,1,5,2.7,2.4,3.6,620346,301790,16766120
4,888,9,1,1,0,1,2,3,1,3,3.9,5,3.7,295447,64228,6422750
3,1100,102,1,1,1,1,1,3,1,6,3.8,4.6,4.6,444780,222390,14826000
3,1294,90,2,1,1,1,1,3,1,4,3.5,5,2.9,440783,258390,15199400
7,1904,89,3,2,0,0,3,2,2,4,2.1,5,3.8,392282,110644,10058510
4,1045,34,1,1,1,1,3,2,2,6,2.3,4.9,2.1,419630,128458,8563875
4,1253,200,1,1,1,0,2,3,2,3,2.4,2.4,4.7,217323,120735,6036750
5,1472,138,2,1,1,0,1,3,1,5,4.5,2.5,3.8,514242,184600,13185700
2,1765,97,1,1,2,0,1,1,1,6,3,4.4,3.3,650414,121953,20325440
6,1634,65,1,1,2,1,2,3,1,6,2.2,2.6,3.7,469968,147704,13427670
5,1823,52,3,2,0,1,1,1,1,5,2.4,2.3,2.7,516554,371273,16142300
5,2404,71,4,2,0,1,3,1,2,5,2.2,3.4,4.1,554568,229943,13526040
3,985,2,1,1,1,0,2,1,1,6,4.1,4.6,3.1,239336,153175,9573450
3,826,116,1,1,1,1,2,1,2,6,3.4,4.4,2.9,255931,36562,9140400
3,705,110,1,1,0,0,2,1,2,5,3.2,5,4.7,194888,112436,7495700
3,987,9,1,1,1,0,2,3,0,5,2.3,4.8,3,185396,51911,7415850
5,1625,100,2,1,1,1,3,3,2,4,4.6,2.3,3.4,306962,184177,10232060
7,1729,56,2,1,1,1,2,1,0,1,3.6,2.5,3.2,291940,149713,7485650
2,1791,165,1,1,2,1,1,3,2,4,4.9,2.3,2.6,809394,121409,20234860
3,1019,16,1,1,1,1,3,1,1,5,2.7,2.3,2.4,278526,123789,10315780
3,1212,43,2,1,1,0,1,3,0,4,2.7,4.6,5,396262,111449,12383200
1,1234,129,2,2,0,0,3,1,0,1,3,2,3.4,222457,96398,7415240
4,850,114,1,1,0,0,3,2,0,1,3.1,2.9,2.6,117538,67673,3561750
1,662,138,1,1,0,1,1,3,1,1,4.3,2.3,2.1,265443,26544,8848105
4,1555,113,2,2,0,0,1,3,0,1,2.3,2.1,4.3,297347,139928,8745500
2,1711,7,1,1,2,1,2,2,0,4,4,2.3,4.5,302833,145808,11216030
3,1064,68,1,1,1,1,1,1,0,6,3.5,3.1,2.4,422925,39649,13216400
3,816,123,1,1,1,1,2,3,0,6,2.8,4,2.3,246834,32911,8227800
1,1252,15,2,2,0,1,2,2,0,3,2.8,2.5,2.2,324132,85298,8529780
7,1917,200,3,2,0,0,2,2,0,3,4,2,3.3,280961,72247,8027460
3,1013,63,1,1,1,1,2,1,1,6,4.3,2.1,3.1,333797,93880,10431150
3,1080,4,1,1,1,0,2,3,0,6,4.1,2,3.4,266211,108148,8319100
4,627,154,1,1,0,0,3,3,0,6,3.2,2.9,2.3,280401,118391,6231125
3,1058,200,1,1,1,1,1,2,2,4,2.2,5,2,402503,48788,12197050
3,951,117,1,1,1,0,1,3,1,5,2,4.1,4.3,325398,162699,11621350
2,1823,45,2,1,2,0,3,1,2,4,4,3.7,2,497660,134503,13450260
4,575,86,1,1,0,0,2,1,1,1,4.6,3,3.4,131183,43728,3975250
3,737,93,1,1,0,1,1,3,0,4,3.5,3.3,2.4,312030,113465,9455450
1,706,23,1,1,0,0,3,2,2,1,3.9,4,4.5,197132,5055,5054675
4,1109,7,1,1,1,0,2,3,1,1,3.9,4.8,5,176987,130138,5205500
3,1211,170,2,1,1,0,2,2,1,4,3.4,3.1,2.9,239519,27637,9212250
4,1450,114,2,2,0,0,2,3,1,3,2,3.3,2.7,282500,117134,6890250
1,1277,48,2,2,0,0,1,2,1,3,4.6,4.4,3.5,503434,176882,13606320
6,1568,120,1,1,2,0,3,1,1,4,3.9,2,3.2,320072,153635,12802880
1,995,16,1,1,1,0,1,1,1,4,2.8,4.3,2.5,389504,48688,12171985
4,1304,80,1,1,1,1,3,3,2,2,3.2,2.4,4.7,295746,154595,6721500
4,561,115,1,1,0,0,2,1,1,3,3,4,4.8,235188,79964,4703750
4,831,63,1,1,0,0,2,3,1,4,3.4,2.8,3.4,304163,66916,6083250
2,1811,143,2,1,2,1,2,3,1,5,3.8,2,3.5,432321,216161,13510040
5,1563,122,2,1,1,0,1,3,2,6,5,5,2.7,429046,221443,13840180
3,1107,36,1,1,1,0,1,3,1,5,3.4,3.7,4.4,358626,39847,13282450
3,910,10,1,1,1,0,2,2,1,5,3.9,3.5,2.6,243280,102021,7847750
6,1512,163,1,1,2,1,1,1,2,5,2.1,4.4,4,537406,148250,18531240
3,1061,141,1,1,1,1,3,3,2,6,3.7,3,2.3,304066,73395,10485020
7,1851,100,3,2,0,0,3,2,2,6,4.7,3.7,4.7,356633,200606,11144770
2,1655,157,1,1,2,1,1,3,1,6,2,4.9,4.6,658772,144106,20586630
4,895,44,1,1,1,0,2,2,1,3,2.4,3.8,4.1,168563,48938,5437500
4,1192,146,1,1,1,0,3,2,2,6,5,4.7,2.5,414228,120817,8629750
7,1670,197,2,1,1,0,3,3,0,4,4.6,3.3,2.8,252573,57033,8147530
2,1532,153,1,1,2,0,2,1,2,5,4.5,4.1,4.1,395546,67808,11301300
7,1896,188,3,2,0,0,3,1,0,4,2.2,4.4,2.7,386563,109030,9911860
4,1296,166,1,1,1,1,3,1,0,2,3.7,2.7,2,281102,78447,6537250
5,2045,161,3,2,0,1,1,3,2,5,3.1,2,4.5,559590,406974,16957260
1,722,22,1,1,0,0,2,3,2,2,3,2.2,2.7,201816,10622,5310935
1,637,197,1,1,0,1,1,1,2,5,3,2.6,4.3,391348,42308,10576965
7,1519,109,2,1,1,1,1,1,0,4,3.4,4,4,405836,114141,12682380
4,1107,41,1,1,1,0,2,3,1,1,3.2,3,2.2,178480,89240,4462000
2,1788,113,1,1,2,1,2,1,2,6,4,3.7,3.2,516103,176561,13581650
4,923,75,1,1,1,1,1,3,2,1,3.9,3.6,2.4,257136,80814,7346750
3,1261,181,2,1,1,1,2,3,2,4,2.1,2,3.2,294683,127696,9822750
6,1773,182,1,1,2,0,3,3,1,6,2.6,3.4,2.6,423038,267924,14101250
3,1104,124,1,1,1,1,3,1,2,4,2.6,3.7,4.7,281829,145773,9718230
3,883,31,1,1,1,0,2,3,0,6,3.4,3.6,5,210096,108939,7781350
4,1639,7,2,2,0,1,3,3,0,4,3,3.9,2.8,272602,193460,8793625
4,910,190,1,1,1,0,3,1,2,3,4.4,3.7,4.5,173685,140069,5602750
4,1572,152,2,2,0,1,3,3,0,1,3.4,3.9,4.9,308867,147719,6714500
5,1854,139,3,2,0,1,3,3,2,4,3.1,3,4.9,437922,229909,10948060
4,1219,27,1,1,1,1,3,3,0,2,3.8,3.2,2.5,279362,89158,5943875
1,1033,18,1,1,1,1,2,3,2,3,3.2,4.7,3.8,264785,40119,8023795
1,861,153,1,1,1,1,2,2,2,2,3,2.5,3.5,235199,98632,7587075
3,963,170,1,1,1,1,2,3,2,4,3.6,2.1,3.2,222432,103272,7944000
7,1537,71,2,1,1,0,3,1,1,1,2.5,4.8,4.5,298736,97089,7468400
4,1579,118,2,2,0,0,1,1,2,1,4,2.8,2.4,345710,93435,9343500
6,1925,35,2,1,2,1,2,2,2,4,3.1,4,3,317209,203013,12688340
4,1584,86,2,2,0,0,1,3,0,3,3.5,3.1,4.2,482782,209905,10495250
6,1829,31,2,1,2,1,2,3,2,6,2.6,4.6,2.4,512246,227665,14229060
7,1761,5,2,1,1,0,1,3,0,1,2.9,4.2,3.2,386251,159044,11360310
4,1204,150,1,1,1,1,3,3,0,4,3.3,4.7,2.6,268281,149045,7452250
3,1165,108,1,1,1,0,2,3,0,6,4.2,3,3.5,262280,98355,8196250
3,1109,48,1,1,1,0,2,2,2,5,2.2,3,4.3,235275,34856,8713900
3,818,66,1,1,1,1,1,1,2,4,5,4.7,4.4,305559,188036,11752250
6,1600,153,1,1,2,0,2,2,1,6,2.4,4.5,2.1,415246,195410,12213120
4,1170,160,1,1,1,0,3,3,2,6,3.3,3.9,2.9,407803,141483,8322500
3,1288,78,2,1,1,0,2,3,0,6,2.5,3.1,2.9,232310,151895,8935000
2,1598,104,1,1,2,1,2,3,1,6,3.9,2.9,4.4,454192,66793,13358600
3,722,142,1,1,0,0,3,1,2,4,2.3,2.1,4.5,168850,32471,6494240
3,798,172,1,1,0,0,2,1,0,5,4.4,3.5,3.5,194585,71348,6486150
4,933,15,1,1,1,1,1,1,1,2,2,4.5,3,349800,139920,8745000
3,1086,124,1,1,1,1,1,2,2,5,2.5,4,3.1,434676,182283,14021800
5,1952,0,3,2,0,0,2,3,2,4,4.4,4.5,4.3,483558,145067,9671160
3,1052,113,1,1,1,0,3,3,2,4,3.6,4.1,4.7,196787,47229,7871490
7,1786,22,2,1,1,0,1,3,2,4,3.4,4,2.1,454563,113641,14205080
4,1652,107,2,2,0,0,3,3,2,1,3.3,2,2.9,224464,105218,7014500
4,1607,105,2,2,0,1,2,3,2,1,2.5,2.4,4.1,186818,137000,6227250
3,1229,20,2,1,1,0,2,1,0,4,2.9,5,3,222515,79470,7946950
6,1902,130,2,1,2,0,1,1,2,4,3.4,2,3.2,544913,262366,20181980
7,1677,22,2,1,1,0,1,1,1,1,2.8,3.9,4.6,406252,165040,12695370
3,979,9,1,1,1,1,2,3,0,5,3.6,4.4,4.9,250856,98551,8959150
1,655,25,1,1,0,0,1,2,0,4,3.8,4.8,3.9,253588,47548,7924640
3,947,110,1,1,1,1,1,2,2,5,3,3.3,2.9,320431,189885,11867800
7,1882,179,3,2,0,0,1,2,2,1,2.1,3,4.6,434072,210835,12402070
3,963,97,1,1,1,1,2,3,0,5,3.8,4.5,2.8,223031,107385,8260400
3,1055,7,1,1,1,1,1,3,0,4,3.2,4.8,2.6,350001,181035,12069000
4,1390,6,2,2,0,0,3,3,0,3,3.5,4.5,2.4,291085,106929,5940500
7,1599,65,2,1,1,1,3,3,0,1,3.6,4.4,3.2,295614,55927,7989570
4,1591,184,2,2,0,0,2,2,2,6,4.1,4.8,4.2,395595,87910,8791000
4,1265,81,1,1,1,1,1,2,2,3,3.9,4.1,2.8,401080,90243,10027000
1,870,5,1,1,1,1,1,1,2,3,2.9,3.2,2.6,411107,44444,11111010
1,1122,178,1,1,1,1,3,1,0,2,4.2,2.9,4.6,292369,17198,8599095
1,613,172,1,1,0,1,3,3,2,3,2.5,2.5,4.6,241316,73735,6703210
7,1670,52,2,1,1,1,2,2,2,1,4.9,4,4.8,309829,81534,8153390
5,1338,116,2,1,1,0,1,1,1,5,3.6,3.2,2.9,411103,231246,12846980
5,1319,129,1,1,1,0,3,3,2,4,3.2,3.1,3,375685,86095,7826780
5,1710,130,2,1,1,1,2,3,2,6,2.4,3.5,2.8,395213,197607,10978140
2,1938,71,2,1,2,1,2,2,0,4,3.5,4.9,2.8,342263,118022,11802180
4,1058,39,1,1,1,1,3,3,0,6,2.5,4.2,4.9,260044,159382,8388500
3,1251,133,2,1,1,0,1,1,1,5,3.4,3.3,2.2,370236,213598,14239850
2,1710,32,1,1,2,0,1,3,1,4,3.5,3.5,3.8,603899,347700,18299980
1,617,89,1,1,0,0,3,3,2,2,3.2,3.5,4.6,186882,54097,4917940
1,916,107,1,1,1,0,3,1,1,1,2.5,2.3,2,228552,30885,6177070
3,1027,47,1,1,1,0,2,2,0,6,2.9,2.8,4,207122,61370,7671200
1,1223,99,2,2,0,0,3,1,0,1,4,3.6,4.4,248308,27590,6897450
5,1422,113,2,1,1,1,1,3,2,6,4,4,4.6,683088,153346,13940580
3,1081,93,1,1,1,1,1,1,0,4,2.9,4.9,3,358733,49480,12370100
7,1603,138,2,1,1,1,1,3,1,3,3.8,2.5,4.3,564106,155129,14102650
2,1762,3,1,1,2,1,3,3,2,5,3.7,4.9,2.4,411112,249604,14682580
1,1219,108,2,2,0,0,2,3,0,3,2.2,3.7,2.7,281210,59202,7400260
5,1953,30,3,2,0,1,2,3,2,4,4.9,4.8,3.5,483582,216069,10288980
4,1208,198,1,1,1,0,3,3,1,2,4,4.8,4.1,229599,51022,6377750
4,849,173,1,1,0,1,1,3,2,1,2.8,2.5,4.6,214634,145193,6312750
4,522,95,1,1,0,0,2,1,1,2,4.8,4.4,2.3,205049,109069,4362750
4,1610,195,2,2,0,0,1,3,1,5,3.8,3.6,3.6,525851,225365,12520250
5,1945,72,3,2,0,1,2,3,1,4,2.3,3.2,2.5,509220,108345,10834460
1,884,161,1,1,1,1,3,3,0,6,2.1,3,3,282790,113116,9426345
4,668,43,1,1,0,0,2,1,1,4,4.9,4.6,5,204068,78488,5232500
4,740,150,1,1,0,0,2,1,2,4,2.1,4.8,4,211320,95094,5283000
1,1158,188,1,1,1,1,3,3,1,4,3.6,2.1,3.2,385410,62499,10416480
7,1840,21,3,2,0,1,1,1,1,3,2.8,2.1,2.5,518607,235731,15715370
3,829,18,1,1,1,1,2,3,1,6,2,2.4,3.2,293758,128519,9179950
2,1650,22,1,1,2,0,1,3,0,4,3.6,2.3,2.4,547681,239610,17115030
2,1663,64,1,1,2,0,3,3,1,5,4.9,2,4.8,411826,154435,12869560
7,1913,164,3,2,0,0,2,3,0,1,4,4,4.8,267167,119522,7030720
7,1963,195,3,2,0,0,2,3,2,2,2.2,2.2,3.8,336842,103644,8636980
6,1806,48,2,1,2,0,3,3,2,6,4.8,3.9,4.5,439164,102472,14638800
7,1630,78,2,1,1,0,2,1,1,1,4.6,4.6,2.6,283900,94633,7279480
4,1016,69,1,1,1,0,2,3,1,1,3,2.2,3,170003,80528,4473750
6,1823,0,2,1,2,1,1,2,0,6,2.6,3.4,2.5,513194,164222,20527770
3,1185,92,1,1,1,0,1,1,0,4,3.2,3.6,3.2,384019,99102,12387700
4,1478,71,2,2,0,0,2,2,0,1,4.9,4.9,4.6,182809,62423,4458750
3,875,176,1,1,1,1,2,2,1,5,2.1,2.7,2.6,239050,68300,8537500
5,2087,31,3,2,0,1,2,1,1,4,5,4.4,3.3,369686,254159,11552700
2,1970,180,2,1,2,1,2,2,2,5,2.1,2.3,3.3,383698,68518,13703500
7,1645,35,2,1,1,1,1,3,0,4,5,3,2.8,459380,194888,13920600
6,1856,76,2,1,2,0,1,3,2,4,3.8,3.7,3.5,684272,136854,19550620
7,1782,110,2,1,1,1,1,3,1,4,4.1,2.1,4.1,642746,208892,16068640
4,1465,192,2,2,0,1,2,1,2,1,2.5,3,3.5,300659,83161,6397000
5,2439,162,4,2,0,0,2,3,1,4,4,4,4.1,366951,111197,11119720
5,1693,119,2,1,1,0,3,1,1,6,3.9,4.7,3.3,411540,182907,11431660
2,1737,174,1,1,2,0,3,3,2,4,3.1,2.1,4,319831,115139,12793250
4,1111,91,1,1,1,1,2,1,1,6,3.4,2.6,3.3,284831,129469,8631250
5,2485,50,4,2,0,0,1,1,2,5,3.2,2.9,2.8,740382,379683,18984160
7,1568,110,2,1,1,1,3,3,1,6,2.6,4.7,3.9,471795,161404,12415670
4,512,4,1,1,0,0,1,3,1,2,3.2,3.5,3.5,167824,41956,5244500
3,958,51,1,1,1,0,1,1,0,4,4.5,2.7,3.5,353778,96485,10720550
6,1565,35,1,1,2,1,1,3,1,6,3.4,2.2,2.6,787401,255905,19685020
5,1706,67,2,1,1,1,1,3,2,4,3.8,4.5,4,662406,244802,14400140
7,1616,33,2,1,1,1,2,3,2,6,5,3.6,2.8,373484,80753,10094160
2,1531,35,1,1,2,0,1,3,2,5,4.3,3.2,3.3,681741,139844,17480550
2,1636,5,1,1,2,1,3,3,1,4,4.4,3.9,2.4,521841,214088,13380530
5,1997,58,3,2,0,1,1,3,2,4,3.1,3.2,2.1,625841,345860,16469500
3,915,125,1,1,1,1,3,3,2,4,3.5,2.5,3.5,243999,40667,8133300
1,1046,138,1,1,1,0,1,3,0,3,4,2,2.2,408888,129123,10760220
5,1465,11,2,1,1,0,2,3,1,6,4.7,3,2.2,507409,182667,10148180
5,1399,184,2,1,1,1,3,3,1,6,4.4,3.2,3.1,427814,106953,10695340
3,1126,96,1,1,1,0,3,2,1,4,2,3.5,3.8,293130,79944,8882720
4,1368,144,2,2,0,0,2,1,2,4,2.5,2.1,2.6,311639,108396,6774750
3,709,156,1,1,0,0,2,3,0,5,4.2,3.8,5,199494,19306,6435300
6,1550,39,1,1,2,0,2,2,2,5,2.6,2.2,2.9,399932,144420,11109230
7,1882,99,3,2,0,1,1,3,2,1,3.9,4.1,4.9,512612,199349,14239220
2,1538,62,1,1,2,1,2,3,1,4,3.5,3.5,3.4,294136,90503,11312920
7,1881,169,3,2,0,0,1,3,2,4,2.6,2.9,3.3,565335,260924,14495770
1,641,168,1,1,0,0,1,3,2,5,2.1,2.3,3,348175,89531,9947855
2,1912,53,2,1,2,0,2,3,2,4,4.6,2.4,4,358580,74189,12364840
3,1194,116,1,1,1,1,1,3,1,4,2.6,4.5,3.6,424193,150520,13683650
4,1502,114,2,2,0,1,2,2,1,5,5,2.9,4.3,391787,233206,9328250
2,1649,145,1,1,2,0,1,2,1,5,4.3,4.2,3.2,564110,131626,18803650
4,854,118,1,1,0,0,2,1,1,6,2.1,3.1,4.8,280525,98563,7581750
5,2388,147,4,2,0,1,2,1,2,4,3.3,2.9,2.3,600726,240290,12014520
4,1381,138,2,2,0,0,2,3,1,4,2.7,4.2,2.8,281733,107721,8286250
3,838,33,1,1,1,1,1,3,1,6,2.8,4.4,4.3,402420,195113,12194550
5,1684,71,2,1,1,1,1,1,2,5,2.2,3.9,3.1,674768,299897,14994840
2,1740,36,1,1,2,1,2,3,1,5,4.4,4.1,2.3,479359,219136,13695970
6,1918,78,2,1,2,1,1,3,0,5,4.1,3,4.7,746911,207475,20747530
4,669,154,1,1,0,0,3,3,0,5,4.6,4.6,4.4,168634,127753,5110125
3,965,92,1,1,1,0,3,3,1,6,3.8,4.3,3.9,250258,163630,9625300
7,1899,91,3,2,0,0,2,3,2,2,3,4.9,3,295169,75901,8433410
7,1553,52,2,1,1,0,2,2,0,3,4.2,3.5,2.1,216526,87964,6766430
4,976,90,1,1,1,1,2,3,2,4,3.1,2.7,2.5,262029,165492,6895500
2,1628,133,1,1,2,0,2,1,1,5,2.8,2.9,2.3,493410,151819,12651550
3,894,117,1,1,1,1,3,1,2,5,3.6,3.8,5,235008,153659,9038780
2,1734,86,1,1,2,0,2,2,0,4,3.1,4.9,2.3,409406,199454,10497580
4,662,140,1,1,0,0,1,1,0,3,3.7,2.7,2.4,248602,111617,5073500
1,994,106,1,1,1,0,1,1,1,1,2.9,4.9,2.8,433395,54174,10834880
3,1033,4,1,1,1,0,1,3,0,6,4.2,2.5,4.7,304689,117188,11718800
4,1462,182,2,2,0,0,2,2,0,1,4,2.6,2.9,213714,95953,4361500
2,1662,18,1,1,2,1,1,2,0,5,3.8,4.3,3.3,610395,362422,19074830
5,1865,103,3,2,0,0,2,1,1,4,4.7,4,4.1,414093,128172,9859360
4,1042,47,1,1,1,1,3,2,2,1,2.3,3,3.1,163223,126366,5265250
3,828,116,1,1,1,0,3,3,0,5,4.9,3.4,2.7,249251,105743,7553060
3,850,122,1,1,1,0,2,3,2,4,2.2,2,4.8,213713,85485,7123750
4,1562,8,2,2,0,1,1,3,0,4,3.2,3.1,4.2,488437,249898,11359000
5,1425,182,2,1,1,1,2,1,1,4,2.1,4.2,2.7,292863,234290,9762100
2,1813,169,2,1,2,0,3,1,0,5,3.5,4.5,3.1,321634,136076,12370550
7,1973,91,3,2,0,0,2,3,1,2,2.1,3,3.6,322667,152370,8962970
2,1558,168,1,1,2,0,2,3,2,4,2.9,4.7,4,411987,140943,10841760
7,1702,104,2,1,1,1,2,3,0,6,4.4,4.6,4.5,395487,202814,10140700
6,1781,187,1,1,2,0,1,3,0,4,2.8,4.2,2.1,646524,89795,17959010
6,1538,32,1,1,2,1,1,2,2,4,4.9,3.4,3,638976,212992,17749320
7,1906,81,3,2,0,1,1,3,2,4,4.6,4,4.7,564492,215835,16602700
2,1782,48,1,1,2,1,3,3,2,6,3.5,3.1,4.2,539289,179763,14980260
1,848,46,1,1,1,1,1,3,2,4,4.2,3.1,4.3,413166,68861,11476830
3,737,137,1,1,0,1,1,3,0,5,4.9,3.9,3.3,267181,71933,10276200
6,1512,55,1,1,2,1,3,2,2,6,3.5,3.1,2.6,549504,164851,13737610
5,1956,29,3,2,0,1,2,3,2,5,2.9,2.7,3.7,477705,261600,11373920
5,1402,61,2,1,1,0,1,3,1,6,4.9,3,2.7,484166,248626,13085580
3,779,119,1,1,0,1,3,3,2,4,2.9,3.8,3.6,196946,106048,7574830
2,1625,118,1,1,2,0,3,3,1,4,2.4,4.6,4.5,314222,84598,12085470
2,1724,136,1,1,2,0,3,2,2,4,4.5,3.9,2.7,444151,160388,12337540
5,2277,181,4,2,0,1,3,3,1,5,2.4,4.6,4.1,412626,226279,13310520
6,1692,24,1,1,2,1,3,3,2,5,4.5,4.8,3.1,437437,164039,13669910
3,1184,105,1,1,1,1,1,3,0,6,3.5,4.3,2.2,429680,166328,13860650
4,657,63,1,1,0,0,3,2,0,3,4.5,4.9,4.7,112960,72878,3643875
3,942,191,1,1,1,0,2,3,0,5,2.2,5,4.7,225230,93199,7766550
7,1535,93,2,1,1,1,1,3,1,5,2.7,2.6,2.7,440567,127907,14211850
3,966,18,1,1,1,1,1,3,2,6,4.8,4,3.7,436651,79391,13231850
4,1294,81,1,1,1,1,3,3,0,6,4.7,3.5,4,338948,155733,9160750
5,2042,3,3,2,0,1,3,3,2,4,4.6,4.7,5,485789,165879,11848520
1,1110,53,1,1,1,1,3,3,1,1,2.8,3.2,4.1,342442,94172,8561060
3,819,77,1,1,1,1,2,3,2,4,2.2,3.7,4.4,268353,138242,8131900
3,1132,10,1,1,1,0,1,3,2,6,4.5,3.7,2.7,411291,54839,13709700
1,900,20,1,1,1,1,3,3,1,5,2.9,4.3,2,313982,30385,10128440
5,2486,68,4,2,0,1,1,3,1,4,4.8,4.7,2.5,941567,470784,19615980
4,896,107,1,1,1,1,1,3,0,1,3.9,2.9,3.1,216496,74421,6765500
7,1749,31,2,1,1,1,1,1,1,4,2.6,2.5,3.5,569379,323161,15388610
3,1252,54,2,1,1,1,1,3,2,5,3.6,4.5,2.7,491781,223537,14902450
3,1234,6,2,1,1,0,1,3,2,6,2.4,4.7,4.9,345554,55289,13822150
5,2306,49,4,2,0,1,2,3,2,4,3.2,2.2,2.8,362217,203747,11319280
3,814,126,1,1,1,0,3,3,1,6,3.8,2.2,4,293401,115582,8890930
3,878,48,1,1,1,0,3,1,1,6,2.8,4.4,3.1,248653,138140,9209360
3,1053,176,1,1,1,0,1,3,1,6,4.5,2.3,2.9,383305,185044,13217400
6,1809,192,2,1,2,0,1,3,2,5,3.9,2.2,3.1,621070,280483,20034510
2,1871,25,2,1,2,0,3,1,1,6,3.6,4.7,2.2,447127,134138,14904220
3,802,92,1,1,1,1,1,2,0,4,2.7,5,2.6,311094,145826,9721700
3,1191,189,1,1,1,1,2,2,1,5,4.1,2.9,3.7,257245,69258,9894050
1,1025,170,1,1,1,0,3,1,1,6,4.7,4.8,5,325308,32531,10843610
5,1392,74,2,1,1,0,1,3,2,5,2.9,2.9,4,454595,196582,12286360
5,2499,200,4,2,0,1,3,3,2,4,4.2,4.2,3.8,535917,334948,13397920
4,1290,100,1,1,1,1,2,2,1,5,5,3.2,2.6,287117,165310,8700500
2,1760,34,1,1,2,1,1,1,2,5,2.1,2.2,2.4,752815,345888,20346350
3,1279,126,2,1,1,0,3,2,2,5,3.1,2.9,3.1,323259,127344,9795730
3,816,183,1,1,1,0,1,3,1,4,4.8,2.7,3.4,320259,150122,10008100
6,1904,141,2,1,2,0,1,2,1,4,3.5,3.6,2.2,604317,395932,20838520
5,1502,193,2,1,1,0,1,3,2,4,4.9,4.5,4.7,466735,126145,12614460
3,922,163,1,1,1,1,3,3,2,4,3.3,4.3,3,215866,103616,8634640
6,1781,142,1,1,2,0,1,3,2,5,4.8,4.7,5,800231,328300,20518750
1,645,19,1,1,0,1,1,3,2,2,4.4,2.7,2.5,307772,61554,8793480
3,1142,124,1,1,1,0,1,3,0,6,2.5,4.6,3.5,409834,102458,12807300
6,1674,15,1,1,2,0,2,1,0,4,4.8,4.3,4.4,301894,166562,10410130
1,781,164,1,1,0,0,1,3,1,4,3.1,4.8,3.5,435153,156209,11157780
1,1274,166,2,2,0,0,3,1,0,4,3.5,3.5,4.2,298722,130691,9335050
4,687,2,1,1,0,0,3,1,0,5,2,3.7,3,212891,100532,5913625
6,1886,155,2,1,2,0,3,1,1,5,2.2,4.5,4,469477,249410,14671170
6,1598,14,1,1,2,1,1,3,1,6,3.9,2.7,3.4,500603,140169,20024110
4,593,113,1,1,0,1,2,3,0,6,3.2,2.3,2.9,213650,51794,6474250
2,1815,48,2,1,2,0,1,3,0,6,5,3.4,3,534986,178329,19814280
4,1121,196,1,1,1,0,3,3,2,3,4.3,2.9,3.2,216418,64340,5849125
3,1182,4,1,1,1,0,3,3,2,6,2.6,3.7,2.9,272644,141371,10097940
2,1864,198,2,1,2,0,3,2,0,6,2.3,2.6,2.9,514704,141543,12867590
5,2125,198,3,2,0,0,1,3,1,5,2.2,2.7,2.4,582980,416414,16656560
3,955,175,1,1,1,0,2,3,1,6,3.4,4.4,4.7,263080,29231,9743700
7,1625,2,2,1,1,0,1,3,2,4,3.4,4.8,4.5,466444,274379,13718940
3,864,124,1,1,1,1,1,2,2,6,2.5,3.6,2.6,313916,175793,12556650
3,1183,143,1,1,1,1,3,3,1,4,4.8,3.9,3.6,334527,104540,10453960
4,938,70,1,1,1,0,2,1,1,2,2.3,2.2,3.7,181985,113126,4918500
4,1040,25,1,1,1,1,2,2,2,5,3.5,2.7,3.3,372425,114008,7600500
3,849,21,1,1,1,1,1,3,2,5,3.9,2.5,2.2,314566,58253,11650600
4,914,132,1,1,1,1,3,1,0,4,4.4,3.6,3.8,247456,113696,6688000
4,1156,122,1,1,1,1,2,2,1,5,3.1,4.1,2,447388,125269,8947750
3,830,191,1,1,1,1,1,3,0,5,3.9,2.3,3.1,358342,162883,10858850
5,1655,146,2,1,1,0,2,3,1,6,4.2,4.4,3.3,314995,127967,9843580
5,1693,99,2,1,1,1,2,3,2,5,3.1,2.1,4.9,481046,180392,10021800
3,1014,17,1,1,1,1,1,2,1,5,2.3,4,4.6,418933,117825,13091650
3,1148,152,1,1,1,0,2,2,1,4,4.6,2.8,2.6,237195,32717,8179150
